"","x","y","estimate","p.value","change","elev","stream_dist","aspect","aspect.class","elev.raw","p.class"
"3407",635940,4329660,0.00273628358007353,0.269962042741858,0.0684070895018383,"HIGH",752.396179199219,278.130096435547,"West",1175,"NOT SIGNIFICANT"
"3408",635940,4329690,0.00281605836741791,0.269626597242276,0.0704014591854478,"HIGH",722.495666503906,329.036254882812,"Northwest",1175,"NOT SIGNIFICANT"
"3409",635940,4329720,0.0022363875489363,0.341719801610888,0.0559096887234076,"HIGH",692.603759765625,14.7435626983643,"North",1174,"NOT SIGNIFICANT"
"3410",635940,4329750,0.000882429022952231,0.612264968173317,0.0220607255738058,"HIGH",662.7216796875,12.5288076400757,"North",1170,"NOT SIGNIFICANT"
"3411",635940,4329780,0.00223261857528265,0.391835683378838,0.0558154643820663,"HIGH",632.850708007812,8.13010215759277,"North",1164,"NOT SIGNIFICANT"
"3412",635940,4329810,0.00313113919461563,0.193557465412284,0.0782784798653908,"HIGH",602.992553710938,1.54815769195557,"North",1159,"NOT SIGNIFICANT"
"3413",635940,4329840,0.00457571867698568,0.0321075475114906,0.114392966924642,"HIGH",573.149169921875,354.472473144531,"North",1155,"SIGNIFICANT"
"3414",635940,4329870,0.0044590760669091,0.0602095502614395,0.111476901672727,"HIGH",543.323120117188,353.659820556641,"North",1151,"NOT SIGNIFICANT"
"3415",635940,4329900,0.00303470112000822,0.104821360918356,0.0758675280002056,"HIGH",513.517272949219,357.510437011719,"North",1148,"NOT SIGNIFICANT"
"3416",635940,4329930,0.00320116803960876,0.121465783731124,0.0800292009902189,"HIGH",483.735473632812,2.29061007499695,"North",1145,"NOT SIGNIFICANT"
"3417",635940,4329960,0.00243985503547644,0.153822931624053,0.060996375886911,"HIGH",453.982391357422,4.89909267425537,"North",1142,"NOT SIGNIFICANT"
"3418",635940,4329990,0.00287296537373648,0.199206534130446,0.0718241343434121,"HIGH",424.264068603516,4.63546323776245,"North",1137,"NOT SIGNIFICANT"
"3419",635940,4330020,0.00349474104444675,0.0785467463659671,0.0873685261111687,"HIGH",394.58837890625,0,"North",1133,"NOT SIGNIFICANT"
"3420",635940,4330050,0.00304615679754901,0.191877067960861,0.0761539199387253,"HIGH",364.965759277344,358.531188964844,"North",1127,"NOT SIGNIFICANT"
"3421",635940,4330080,-0.00129539985892825,0.489196025746518,-0.0323849964732063,"HIGH",335.410186767578,9.7824068069458,"North",1123,"NOT SIGNIFICANT"
"3422",635940,4330110,-0.00361895839931917,0.22685869989963,-0.0904739599829792,"HIGH",305.941162109375,17.354024887085,"North",1120,"NOT SIGNIFICANT"
"3423",635940,4330140,-0.00138804179896353,0.464509823266921,-0.0347010449740883,"HIGH",276.586334228516,13.2405195236206,"North",1115,"NOT SIGNIFICANT"
"3424",635940,4330170,-0.00117169178494029,0.589339334218144,-0.0292922946235073,"HIGH",247.386337280273,21.5014343261719,"North",1112,"NOT SIGNIFICANT"
"3425",635940,4330200,0.000829785151411707,0.499748064800833,0.0207446287852927,"HIGH",218.403289794922,26.1139125823975,"Northeast",1107,"NOT SIGNIFICANT"
"3426",635940,4330230,0.00122799485703263,0.344722611883993,0.0306998714258158,"HIGH",189.736663818359,26.1468410491943,"Northeast",1098,"NOT SIGNIFICANT"
"3427",635940,4330260,0.00148468000090211,0.276055262550568,0.0371170000225529,"HIGH",161.554946899414,32.9052429199219,"Northeast",1093,"NOT SIGNIFICANT"
"3428",635940,4330290,0.00181339974435444,0.464505167130548,0.0453349936088611,"MID",134.164077758789,41.8201713562012,"Northeast",1090,"NOT SIGNIFICANT"
"3429",635940,4330320,0.000616066667881998,0.760012198824851,0.01540166669705,"MID",108.166542053223,26.5650520324707,"Northeast",1088,"NOT SIGNIFICANT"
"3430",635940,4330350,0.00180506077765838,0.169524632391779,0.0451265194414595,"MID",84.8528137207031,346.607513427734,"North",1086,"NOT SIGNIFICANT"
"3431",635940,4330380,0.00131131535564485,0.379633841701908,0.0327828838911212,"MID",67.0820388793945,320.710601806641,"Northwest",1083,"NOT SIGNIFICANT"
"3432",635940,4330410,0.00211206497510663,0.286398833010763,0.0528016243776658,"MID",60,297.474426269531,"Northwest",1080,"NOT SIGNIFICANT"
"3433",635940,4330440,0.00515152014846626,0.0782563486135297,0.128788003711656,"MID",60,293.749481201172,"Northwest",1080,"NOT SIGNIFICANT"
"3434",635940,4330470,0.00742657398827804,0.0643232842919621,0.185664349706951,"MID",60,317.385955810547,"Northwest",1078,"NOT SIGNIFICANT"
"3435",635940,4330500,0.00738168966872198,0.0409596162953921,0.18454224171805,"MID",60,325.491485595703,"Northwest",1073,"SIGNIFICANT"
"3436",635940,4330530,0.00552487322345643,0.0431604347953993,0.138121830586411,"MID",60,319.236389160156,"Northwest",1069,"SIGNIFICANT"
"3437",635940,4330560,0.00960965301559153,0.0328646384046915,0.240241325389788,"MID",60,302.735229492188,"Northwest",1066,"SIGNIFICANT"
"3438",635940,4330590,0.00465629812703455,0.184818990723757,0.116407453175864,"MID",42.4264068603516,274.763641357422,"West",1064,"NOT SIGNIFICANT"
"3439",635940,4330620,0.00578924299452311,0.0232625055439218,0.144731074863078,"MID",30,262.874969482422,"West",1065,"SIGNIFICANT"
"3440",635940,4330650,0.00560387859717567,0.0186069280442142,0.140096964929392,"MID",30,245.556045532227,"Southwest",1065,"SIGNIFICANT"
"3441",635940,4330680,0.00625453774605528,0.0625572894575058,0.156363443651382,"MID",30,235.304840087891,"Southwest",1067,"NOT SIGNIFICANT"
"3442",635940,4330710,0.00409596877896702,0.366680348284867,0.102399219474175,"MID",30,246.801406860352,"Southwest",1068,"NOT SIGNIFICANT"
"3443",635940,4330740,0.0075568376077126,0.0984342012538809,0.188920940192815,"MID",30,257.275634765625,"West",1069,"NOT SIGNIFICANT"
"3444",635940,4330770,0.00779311579349291,0.0628612430065974,0.194827894837323,"MID",42.4264068603516,271.468811035156,"West",1070,"NOT SIGNIFICANT"
"3445",635940,4330800,0.00534319238222612,0.116815812014787,0.133579809555653,"MID",60,273.990905761719,"West",1069,"NOT SIGNIFICANT"
"3446",635940,4330830,0.00189036163694992,0.469478668790395,0.047259040923748,"MID",60,263.367492675781,"West",1069,"NOT SIGNIFICANT"
"3447",635940,4330860,0.00469917900550634,0.061403029648047,0.117479475137659,"MID",67.0820388793945,252.407577514648,"West",1070,"NOT SIGNIFICANT"
"3448",635940,4330890,0.00623478162988194,0.06715945190892,0.155869540747049,"MID",84.8528137207031,249.775146484375,"West",1072,"NOT SIGNIFICANT"
"3449",635940,4330920,0.00315947125695447,0.306666100874466,0.0789867814238617,"MID",108.166542053223,245.556045532227,"Southwest",1074,"NOT SIGNIFICANT"
"3450",635940,4330950,0.00277876159891236,0.205672042236032,0.0694690399728089,"MID",127.279220581055,239.620880126953,"Southwest",1076,"NOT SIGNIFICANT"
"3451",635940,4330980,0.00186011827298075,0.235977377062697,0.0465029568245186,"MID",150,240.255111694336,"Southwest",1078,"NOT SIGNIFICANT"
"3452",635940,4331010,0.00253322257826559,0.070938041193112,0.0633305644566397,"MID",174.928558349609,249.227752685547,"West",1080,"NOT SIGNIFICANT"
"3453",635940,4331040,0.00430562933747528,0.0479422312538727,0.107640733436882,"MID",201.246124267578,258.023864746094,"West",1081,"SIGNIFICANT"
"3454",635940,4331070,0.0028393137243675,0.0665918798141865,0.0709828431091876,"MID",228.473190307617,257.00537109375,"West",1082,"NOT SIGNIFICANT"
"3455",635940,4331100,0.0018446843132996,0.327920506329113,0.0461171078324901,"MID",256.320098876953,257.195739746094,"West",1083,"NOT SIGNIFICANT"
"3456",635940,4331130,0.0023304966704187,0.153293361103251,0.0582624167604675,"MID",284.60498046875,252.979476928711,"West",1084,"NOT SIGNIFICANT"
"3457",635940,4331160,0.00350370292704385,0.0179843033523995,0.0875925731760962,"MID",313.209197998047,255.465545654297,"West",1087,"SIGNIFICANT"
"3458",635940,4331190,0.00479816588912449,0.0603577795890885,0.119954147228112,"MID",335.410186767578,260.706695556641,"West",1088,"NOT SIGNIFICANT"
"3459",635940,4331220,0.00509770006888664,0.0329662227675811,0.127442501722166,"MID",349.857116699219,259.992034912109,"West",1089,"SIGNIFICANT"
"3460",635940,4331250,0.00855234655162251,0.00760194802694739,0.213808663790563,"HIGH",362.491394042969,260.753875732422,"West",1090,"SIGNIFICANT"
"3461",635940,4331280,0.00938237272658401,0.00758145819121844,0.2345593181646,"HIGH",375.89892578125,264.805572509766,"West",1091,"SIGNIFICANT"
"3462",635940,4331310,0.00934219422287947,0.00773689370752337,0.233554855571987,"HIGH",390,276.8427734375,"West",1091,"SIGNIFICANT"
"3463",635940,4331340,0.0100045539347643,0.00538396261261782,0.250113848369108,"MID",402.492248535156,282.264770507812,"West",1090,"SIGNIFICANT"
"3464",635940,4331370,0.00682793985733493,0.0218342460827971,0.170698496433373,"MID",416.773315429688,297.474426269531,"Northwest",1090,"SIGNIFICANT"
"3465",635940,4331400,0.0104352974294161,0.000784302758778664,0.260882435735402,"MID",429.534637451172,312.614044189453,"Northwest",1087,"SIGNIFICANT"
"3466",635940,4331430,0.00800442717477582,0.00131327876944191,0.200110679369395,"MID",442.944702148438,303.690063476562,"Northwest",1084,"SIGNIFICANT"
"3467",635940,4331460,0.0113538520770436,0.00343363958868045,0.283846301926091,"MID",457.930114746094,267.510437011719,"West",1083,"SIGNIFICANT"
"3468",635940,4331490,0.00840729555174321,0.00664885295605185,0.21018238879358,"MID",474.341644287109,238.240524291992,"Southwest",1084,"SIGNIFICANT"
"3469",635940,4331520,0.00742422627207718,0.017770945630391,0.18560565680193,"MID",492.036590576172,235.00798034668,"Southwest",1086,"SIGNIFICANT"
"3470",635940,4331550,0.00774020065888228,0.00856823448597372,0.193505016472057,"MID",510,253.300750732422,"West",1088,"SIGNIFICANT"
"3471",635940,4331580,0.00786427113348248,0.00860598597583035,0.196606778337062,"MID",524.78564453125,270,"West",1088,"SIGNIFICANT"
"3472",635940,4331610,0.00629491297059085,0.0200878277842454,0.157372824264771,"MID",540.832702636719,276.340179443359,"West",1088,"SIGNIFICANT"
"3473",635940,4331640,0.0047995585101159,0.0310842520614301,0.119988962752898,"MID",558.032287597656,310.236358642578,"Northwest",1087,"SIGNIFICANT"
"3474",635940,4331670,0.00508007072003381,0.0251102608361323,0.127001768000845,"MID",576.281188964844,332.102722167969,"Northwest",1085,"SIGNIFICANT"
"3475",635940,4331700,0.00331028541754983,0.00728403146956841,0.0827571354387458,"MID",595.482971191406,326.309936523438,"Northwest",1083,"SIGNIFICANT"
"3476",635940,4331730,0.00157101011509419,0.283713739648644,0.0392752528773548,"MID",615.548522949219,322.125030517578,"Northwest",1082,"NOT SIGNIFICANT"
"3477",635940,4331760,0.00219373417731314,0.0270023242884659,0.0548433544328285,"MID",636.396118164062,339.443969726562,"North",1081,"SIGNIFICANT"
"3478",635940,4331790,0.0021286168679923,0.141122487205386,0.0532154216998074,"MID",657.951354980469,329.036254882812,"Northwest",1078,"NOT SIGNIFICANT"
"3479",635940,4331820,0.000339621873822945,0.822501657951682,0.00849054684557362,NA,678.822509765625,0,"North",0,"NOT SIGNIFICANT"
"3480",635970,4329660,0.00147210558862734,0.614850615626776,0.0368026397156836,"HIGH",755.380676269531,333.434936523438,"Northwest",1176,"NOT SIGNIFICANT"
"3481",635970,4329690,0.00249057736766952,0.365649913075743,0.0622644341917381,"HIGH",725.603210449219,8.13010215759277,"North",1175,"NOT SIGNIFICANT"
"3482",635970,4329720,0.00166202775569299,0.417192703564877,0.0415506938923247,"HIGH",695.844787597656,18.4349479675293,"North",1172,"NOT SIGNIFICANT"
"3483",635970,4329750,0.00118985819495978,0.60462532278513,0.0297464548739945,"HIGH",666.108093261719,10.6196556091309,"North",1169,"NOT SIGNIFICANT"
"3484",635970,4329780,0.00321966181975999,0.281238428742911,0.0804915454939998,"HIGH",636.396118164062,358.451843261719,"North",1164,"NOT SIGNIFICANT"
"3485",635970,4329810,0.00325495970132592,0.110753129361071,0.0813739925331479,"HIGH",606.712463378906,355.100921630859,"North",1160,"NOT SIGNIFICANT"
"3486",635970,4329840,0.00340875547862,0.0124383188780173,0.0852188869654999,"HIGH",577.0615234375,356.185913085938,"North",1156,"SIGNIFICANT"
"3487",635970,4329870,0.00366949550534235,0.0263544329998196,0.0917373876335588,"HIGH",547.448608398438,353.659820556641,"North",1153,"SIGNIFICANT"
"3488",635970,4329900,0.00327379309314975,0.00792801566079576,0.0818448273287437,"HIGH",517.880310058594,350.537689208984,"North",1149,"SIGNIFICANT"
"3489",635970,4329930,0.00404302236649117,0.0179461855567117,0.101075559162279,"HIGH",488.364624023438,358.025054931641,"North",1147,"SIGNIFICANT"
"3490",635970,4329960,0.00397066704582769,0.0625169488513498,0.0992666761456922,"HIGH",458.911743164062,7.30575942993164,"North",1142,"NOT SIGNIFICANT"
"3491",635970,4329990,0.0051535045714426,0.111491592280386,0.128837614286065,"HIGH",429.534637451172,11.3099327087402,"North",1137,"NOT SIGNIFICANT"
"3492",635970,4330020,0.00346478211413388,0.0759737289716992,0.0866195528533471,"HIGH",400.249908447266,4.89909267425537,"North",1133,"NOT SIGNIFICANT"
"3493",635970,4330050,0.00240625838195785,0.027394015989498,0.0601564595489463,"HIGH",371.079498291016,356.987213134766,"North",1128,"SIGNIFICANT"
"3494",635970,4330080,-0.000937984104115638,0.693575273775524,-0.0234496026028909,"HIGH",342.052612304688,355.100921630859,"North",1123,"NOT SIGNIFICANT"
"3495",635970,4330110,-0.00132769027447057,0.629432750418525,-0.0331922568617642,"HIGH",313.209197998047,356.423675537109,"North",1118,"NOT SIGNIFICANT"
"3496",635970,4330140,0.000812737967973888,0.684284661333992,0.0203184491993472,"HIGH",284.60498046875,0,"North",1115,"NOT SIGNIFICANT"
"3497",635970,4330170,3.81212508474278e-05,0.985158403899947,0.000953031271185696,"HIGH",256.320098876953,9.86580657958984,"North",1110,"NOT SIGNIFICANT"
"3498",635970,4330200,0.00151465855047001,0.514942260220921,0.0378664637617503,"HIGH",228.473190307617,13.2985706329346,"North",1103,"NOT SIGNIFICANT"
"3499",635970,4330230,0.00301096309659539,0.3002397240717,0.0752740774148847,"HIGH",201.246124267578,9.46232223510742,"North",1096,"NOT SIGNIFICANT"
"3500",635970,4330260,0.00143447951903263,0.340565929433375,0.0358619879758158,"MID",174.928558349609,5.52754020690918,"North",1091,"NOT SIGNIFICANT"
"3501",635970,4330290,0.00400346388225162,0.142800011956671,0.10008659705629,"MID",150,3.81407475471497,"North",1088,"NOT SIGNIFICANT"
"3502",635970,4330320,0.00121129724973569,0.450983884241773,0.0302824312433923,"MID",127.279220581055,345.963745117188,"North",1088,"NOT SIGNIFICANT"
"3503",635970,4330350,0.00125646818893752,0.586570742589797,0.031411704723438,"MID",108.166542053223,321.340179443359,"Northwest",1087,"NOT SIGNIFICANT"
"3504",635970,4330380,0.00120799159653903,0.471125252556873,0.0301997899134757,"MID",94.8683319091797,302.905242919922,"Northwest",1086,"NOT SIGNIFICANT"
"3505",635970,4330410,0.00512157382402565,0.194604957797132,0.128039345600641,"MID",90,295.559967041016,"Northwest",1085,"NOT SIGNIFICANT"
"3506",635970,4330440,0.00333964039541983,0.297104592200317,0.0834910098854956,"MID",90,302.47119140625,"Northwest",1083,"NOT SIGNIFICANT"
"3507",635970,4330470,0.00792346559556028,0.0187948238534018,0.198086639889007,"MID",90,315,"Northwest",1081,"SIGNIFICANT"
"3508",635970,4330500,0.0105230403303519,0.016656837897162,0.263076008258797,"MID",90,313.025054931641,"Northwest",1077,"SIGNIFICANT"
"3509",635970,4330530,0.00502641131067633,0.0450417819282103,0.125660282766908,"MID",90,301.865966796875,"Northwest",1074,"SIGNIFICANT"
"3510",635970,4330560,0.00397935870369964,0.0457871229182504,0.099483967592491,"MID",84.8528137207031,289.230682373047,"West",1071,"SIGNIFICANT"
"3511",635970,4330590,0.00424514530559046,0.0795152376314894,0.106128632639762,"MID",67.0820388793945,277.431396484375,"West",1070,"NOT SIGNIFICANT"
"3512",635970,4330620,0.00625388131164987,0.0655938518788179,0.156347032791247,"MID",60,276.632507324219,"West",1069,"NOT SIGNIFICANT"
"3513",635970,4330650,0.00289988754576754,0.277708051008656,0.0724971886441885,"MID",60,271.636566162109,"West",1068,"NOT SIGNIFICANT"
"3514",635970,4330680,0.00390078650199993,0.152805054156231,0.0975196625499981,"MID",60,250.346176147461,"West",1069,"NOT SIGNIFICANT"
"3515",635970,4330710,0.00274464664730292,0.33212943421788,0.0686161661825729,"MID",60,240.255111694336,"Southwest",1071,"NOT SIGNIFICANT"
"3516",635970,4330740,0.00416088151611154,0.230360038941849,0.104022037902789,"MID",60,247.2490234375,"Southwest",1074,"NOT SIGNIFICANT"
"3517",635970,4330770,0.0032989990813225,0.317748244501358,0.0824749770330626,"MID",67.0820388793945,264.805572509766,"West",1075,"NOT SIGNIFICANT"
"3518",635970,4330800,0.00292547846846006,0.26536426537855,0.0731369617115016,"MID",84.8528137207031,270,"West",1075,"NOT SIGNIFICANT"
"3519",635970,4330830,0.00121129393431842,0.317809799944459,0.0302823483579605,"MID",90,261.46923828125,"West",1075,"NOT SIGNIFICANT"
"3520",635970,4330860,0.00563557861340956,0.0297280380986094,0.140889465335239,"MID",94.8683319091797,254.981643676758,"West",1076,"SIGNIFICANT"
"3521",635970,4330890,0.00434728107053091,0.192084793703992,0.108682026763273,"MID",108.166542053223,257.47119140625,"West",1078,"NOT SIGNIFICANT"
"3522",635970,4330920,0.00230006664116982,0.42794223347354,0.0575016660292456,"MID",127.279220581055,251.565048217773,"West",1078,"NOT SIGNIFICANT"
"3523",635970,4330950,0.00360285069948307,0.096027260822862,0.0900712674870768,"MID",150,240.255111694336,"Southwest",1080,"NOT SIGNIFICANT"
"3524",635970,4330980,0.00146568714115031,0.422902052592517,0.0366421785287579,"MID",169.705627441406,240.255111694336,"Southwest",1082,"NOT SIGNIFICANT"
"3525",635970,4331010,0.0021494664707219,0.130138324429326,0.0537366617680474,"MID",192.093734741211,245.854461669922,"Southwest",1084,"NOT SIGNIFICANT"
"3526",635970,4331040,0.00461400252901262,0.0514165235111573,0.115350063225315,"MID",216.333084106445,248.498565673828,"West",1085,"NOT SIGNIFICANT"
"3527",635970,4331070,0.00186265055955475,0.307371287634151,0.0465662639888687,"MID",241.867736816406,248.962493896484,"West",1087,"NOT SIGNIFICANT"
"3528",635970,4331100,0.001928046291061,0.382521984481802,0.0482011572765251,"MID",268.328155517578,252.349868774414,"West",1089,"NOT SIGNIFICANT"
"3529",635970,4331130,0.00291005937350704,0.0584875467506196,0.0727514843376759,"MID",295.465728759766,247.988723754883,"West",1091,"NOT SIGNIFICANT"
"3530",635970,4331160,0.00658965788435541,0.0408857440504137,0.164741447108885,"HIGH",323.109893798828,249.567169189453,"West",1094,"SIGNIFICANT"
"3531",635970,4331190,0.00594045587958809,0.00662340394876037,0.148511396989702,"HIGH",351.140991210938,259.875335693359,"West",1095,"SIGNIFICANT"
"3532",635970,4331220,0.00393285068585416,0.128283768178565,0.0983212671463539,"HIGH",375.89892578125,267.87890625,"West",1096,"NOT SIGNIFICANT"
