FID,Rowid_,GREEN_2011,X,Y,GREEN_2012,RASTERVALU
2229, ,0,635610.000000000000000,4330980.000000000000000,-0.005936376750470,2
2230, ,0,635640.000000000000000,4330980.000000000000000,-0.004195285029710,2
2231, ,0,635670.000000000000000,4330980.000000000000000,-0.009722936898470,2
2232, ,0,635700.000000000000000,4330980.000000000000000,-0.015547250397500,2
2233, ,0,635730.000000000000000,4330980.000000000000000,-0.025397576391700,1
2234, ,0,635760.000000000000000,4330980.000000000000000,-0.023198440671000,1
2235, ,0,635790.000000000000000,4330980.000000000000000,-0.027049206197300,1
2236, ,0,635820.000000000000000,4330980.000000000000000,-0.031609155237700,1
2237, ,0,635850.000000000000000,4330980.000000000000000,-0.041243113577400,1
2238, ,0,635880.000000000000000,4330980.000000000000000,-0.034951534122200,1
2239, ,0,635910.000000000000000,4330980.000000000000000,-0.040232710540300,1
2240, ,0,635940.000000000000000,4330980.000000000000000,-0.044254586100600,1
2241, ,0,635970.000000000000000,4330980.000000000000000,-0.041824199259300,1
2242, ,0,636000.000000000000000,4330980.000000000000000,-0.035812549293000,1
2243, ,0,636030.000000000000000,4330980.000000000000000,-0.039972715079800,1
2244, ,0,636060.000000000000000,4330980.000000000000000,-0.038948051631500,1
2245, ,0,636090.000000000000000,4330980.000000000000000,-0.041243113577400,1
2246, ,0,636120.000000000000000,4330980.000000000000000,-0.040792636573300,1
2247, ,0,636150.000000000000000,4330980.000000000000000,-0.041149470955100,1
2248, ,0,636180.000000000000000,4330980.000000000000000,-0.034425776451800,1
2249, ,0,636210.000000000000000,4330980.000000000000000,-0.037304408848300,1
2250, ,0,636240.000000000000000,4330980.000000000000000,-0.033682715147700,1
2251, ,0,636270.000000000000000,4330980.000000000000000,-0.030112229287600,1
2252, ,0,636300.000000000000000,4330980.000000000000000,-0.039960339665400,1
2253, ,0,636330.000000000000000,4330980.000000000000000,-0.038379646837700,1
2254, ,0,634590.000000000000000,4330950.000000000000000,-0.039057523012200,1
2255, ,0,634620.000000000000000,4330950.000000000000000,-0.025997662916800,1
2256, ,0,634650.000000000000000,4330950.000000000000000,-0.010761451907500,2
2257, ,0,634680.000000000000000,4330950.000000000000000,-0.008532222360370,2
2258, ,0,634710.000000000000000,4330950.000000000000000,-0.014428371563600,2
2259, ,0,634740.000000000000000,4330950.000000000000000,-0.007223878987130,2
2260, ,0,634770.000000000000000,4330950.000000000000000,-0.007241290062670,2
2261, ,0,634800.000000000000000,4330950.000000000000000,-0.007254252210260,2
2262, ,0,634830.000000000000000,4330950.000000000000000,-0.022713799029600,1
2263, ,0,634860.000000000000000,4330950.000000000000000,-0.027373429387800,1
2264, ,0,634890.000000000000000,4330950.000000000000000,-0.029444769024800,1
2265, ,0,634920.000000000000000,4330950.000000000000000,-0.028245247900500,1
2266, ,0,634950.000000000000000,4330950.000000000000000,-0.019797213375600,2
2267, ,0,634980.000000000000000,4330950.000000000000000,-0.022855529561600,1
2268, ,0,635010.000000000000000,4330950.000000000000000,-0.030888177454500,1
2269, ,0,635040.000000000000000,4330950.000000000000000,-0.035252656787600,1
2270, ,0,635070.000000000000000,4330950.000000000000000,-0.038002572953700,1
2271, ,0,635100.000000000000000,4330950.000000000000000,-0.038493521511600,1
2272, ,0,635130.000000000000000,4330950.000000000000000,-0.032778959721300,1
2273, ,0,635160.000000000000000,4330950.000000000000000,-0.033046245575000,1
2274, ,0,635190.000000000000000,4330950.000000000000000,-0.036854878068000,1
2275, ,0,635220.000000000000000,4330950.000000000000000,-0.040352318435900,1
2276, ,0,635250.000000000000000,4330950.000000000000000,-0.037228818982800,1
2277, ,0,635280.000000000000000,4330950.000000000000000,-0.030705019831700,1
2278, ,0,635310.000000000000000,4330950.000000000000000,-0.035575319081500,1
2279, ,0,635340.000000000000000,4330950.000000000000000,-0.033530548214900,1
2280, ,0,635370.000000000000000,4330950.000000000000000,-0.037515990436100,1
2281, ,0,635400.000000000000000,4330950.000000000000000,-0.029756672680400,1
2282, ,0,635430.000000000000000,4330950.000000000000000,-0.034976184368100,1
2283, ,0,635460.000000000000000,4330950.000000000000000,-0.044144820421900,1
2284, ,0,635490.000000000000000,4330950.000000000000000,-0.037131685763600,1
2285, ,0,635520.000000000000000,4330950.000000000000000,-0.032874438911700,1
2286, ,0,635550.000000000000000,4330950.000000000000000,-0.028634658083300,1
2287, ,0,635580.000000000000000,4330950.000000000000000,-0.020304603502200,1
2288, ,0,635610.000000000000000,4330950.000000000000000,-0.014808624982800,2
2289, ,0,635640.000000000000000,4330950.000000000000000,-0.008055549114940,2
2290, ,0,635670.000000000000000,4330950.000000000000000,0.009419725276530,2
2291, ,0,635700.000000000000000,4330950.000000000000000,0.011784939095400,2
2292, ,0,635730.000000000000000,4330950.000000000000000,-0.010170855559400,2
2293, ,0,635760.000000000000000,4330950.000000000000000,-0.021261546760800,1
2294, ,0,635790.000000000000000,4330950.000000000000000,-0.028516955673700,1
2295, ,0,635820.000000000000000,4330950.000000000000000,-0.025756314396900,1
2296, ,0,635850.000000000000000,4330950.000000000000000,-0.021215353161100,1
2297, ,0,635880.000000000000000,4330950.000000000000000,-0.027159266173800,1
2298, ,0,635910.000000000000000,4330950.000000000000000,-0.035982474684700,1
2299, ,0,635940.000000000000000,4330950.000000000000000,-0.039470359683000,1
2300, ,0,635970.000000000000000,4330950.000000000000000,-0.037497699260700,1
2301, ,0,636000.000000000000000,4330950.000000000000000,-0.037592586129900,1
2302, ,0,636030.000000000000000,4330950.000000000000000,-0.036718253046300,1
2303, ,0,636060.000000000000000,4330950.000000000000000,-0.027556246146600,1
2304, ,0,636090.000000000000000,4330950.000000000000000,-0.023476798087400,1
2305, ,0,636120.000000000000000,4330950.000000000000000,-0.028315469622600,1
2306, ,0,636150.000000000000000,4330950.000000000000000,-0.031479086726900,1
2307, ,0,636180.000000000000000,4330950.000000000000000,-0.023975048214200,1
2308, ,0,636210.000000000000000,4330950.000000000000000,-0.023755209520500,1
2309, ,0,636240.000000000000000,4330950.000000000000000,-0.038005754351600,1
2310, ,0,636270.000000000000000,4330950.000000000000000,-0.035206805914600,1
2311, ,0,636300.000000000000000,4330950.000000000000000,-0.033536218106700,1
2312, ,0,636330.000000000000000,4330950.000000000000000,-0.031289633363500,1
2313, ,0,634590.000000000000000,4330920.000000000000000,-0.036408867687000,1
2314, ,0,634620.000000000000000,4330920.000000000000000,-0.031972296536000,1
2315, ,0,634650.000000000000000,4330920.000000000000000,-0.000059250742197,2
2316, ,0,634680.000000000000000,4330920.000000000000000,0.007103211246430,2
2317, ,0,634710.000000000000000,4330920.000000000000000,0.005703760311010,2
2318, ,0,634740.000000000000000,4330920.000000000000000,0.011371192522300,2
2319, ,0,634770.000000000000000,4330920.000000000000000,0.003538455814120,2
2320, ,0,634800.000000000000000,4330920.000000000000000,-0.006665869615970,2
2321, ,0,634830.000000000000000,4330920.000000000000000,-0.024955663830000,1
2322, ,0,634860.000000000000000,4330920.000000000000000,-0.025013856589800,1
2323, ,0,634890.000000000000000,4330920.000000000000000,-0.028555538505300,1
2324, ,0,634920.000000000000000,4330920.000000000000000,-0.036709405481800,1
2325, ,0,634950.000000000000000,4330920.000000000000000,-0.036386378109500,1
2326, ,0,634980.000000000000000,4330920.000000000000000,-0.035863488912600,1
2327, ,0,635010.000000000000000,4330920.000000000000000,-0.039086006581800,1
2328, ,0,635040.000000000000000,4330920.000000000000000,-0.037160158157300,1
2329, ,0,635070.000000000000000,4330920.000000000000000,-0.035848967731000,1
2330, ,0,635100.000000000000000,4330920.000000000000000,-0.039598159492000,1
2331, ,0,635130.000000000000000,4330920.000000000000000,-0.038863632828000,1
2332, ,0,635160.000000000000000,4330920.000000000000000,-0.044952142983700,1
2333, ,0,635190.000000000000000,4330920.000000000000000,-0.040901470929400,1
2334, ,0,635220.000000000000000,4330920.000000000000000,-0.034119874239000,1
2335, ,0,635250.000000000000000,4330920.000000000000000,-0.037258557975300,1
2336, ,0,635280.000000000000000,4330920.000000000000000,-0.037678964436100,1
2337, ,0,635310.000000000000000,4330920.000000000000000,-0.035601899027800,1
2338, ,0,635340.000000000000000,4330920.000000000000000,-0.032700784504400,1
2339, ,0,635370.000000000000000,4330920.000000000000000,-0.034436207264700,1
2340, ,0,635400.000000000000000,4330920.000000000000000,-0.036491129547400,1
2341, ,0,635430.000000000000000,4330920.000000000000000,-0.039916720241300,1
2342, ,0,635460.000000000000000,4330920.000000000000000,-0.038075029850000,1
2343, ,0,635490.000000000000000,4330920.000000000000000,-0.040556333959100,1
2344, ,0,635520.000000000000000,4330920.000000000000000,-0.039095811545800,1
2345, ,0,635550.000000000000000,4330920.000000000000000,-0.034283109009300,1
2346, ,0,635580.000000000000000,4330920.000000000000000,-0.023890879005200,1
2347, ,0,635610.000000000000000,4330920.000000000000000,-0.028075680136700,1
2348, ,0,635640.000000000000000,4330920.000000000000000,-0.012320667505300,2
2349, ,0,635670.000000000000000,4330920.000000000000000,0.008334077894690,2
2350, ,0,635700.000000000000000,4330920.000000000000000,0.016442347317900,2
2351, ,0,635730.000000000000000,4330920.000000000000000,0.003912990912800,2
2352, ,0,635760.000000000000000,4330920.000000000000000,-0.009643226861950,2
2353, ,0,635790.000000000000000,4330920.000000000000000,-0.023711519315800,1
2354, ,0,635820.000000000000000,4330920.000000000000000,-0.037446115165900,1
2355, ,0,635850.000000000000000,4330920.000000000000000,-0.034169543534500,1
2356, ,0,635880.000000000000000,4330920.000000000000000,-0.022977963089900,1
2357, ,0,635910.000000000000000,4330920.000000000000000,-0.027816299349100,1
2358, ,0,635940.000000000000000,4330920.000000000000000,-0.035518705844900,1
2359, ,0,635970.000000000000000,4330920.000000000000000,-0.039277724921700,1
2360, ,0,636000.000000000000000,4330920.000000000000000,-0.041117213666400,1
2361, ,0,636030.000000000000000,4330920.000000000000000,-0.032060835510500,1
2362, ,0,636060.000000000000000,4330920.000000000000000,-0.024769969284500,1
2363, ,0,636090.000000000000000,4330920.000000000000000,-0.021576903760400,1
2364, ,0,636120.000000000000000,4330920.000000000000000,-0.011503243818900,2
2365, ,0,636150.000000000000000,4330920.000000000000000,-0.016547176986900,2
2366, ,0,636180.000000000000000,4330920.000000000000000,-0.020701587200200,1
2367, ,0,636210.000000000000000,4330920.000000000000000,-0.019624521955800,2
2368, ,0,636240.000000000000000,4330920.000000000000000,-0.024761762470000,1
2369, ,0,636270.000000000000000,4330920.000000000000000,-0.022454418242000,1
2370, ,0,636300.000000000000000,4330920.000000000000000,-0.026327634230300,1
2371, ,0,636330.000000000000000,4330920.000000000000000,-0.031133994460100,1
2372, ,0,634560.000000000000000,4330890.000000000000000,-0.038207516074200,1
2373, ,0,634590.000000000000000,4330890.000000000000000,-0.029937963932800,1
2374, ,0,634620.000000000000000,4330890.000000000000000,-0.013871325179900,2
2375, ,0,634650.000000000000000,4330890.000000000000000,0.008418500423430,2
2376, ,0,634680.000000000000000,4330890.000000000000000,0.016544518992300,2
2377, ,0,634710.000000000000000,4330890.000000000000000,0.014694596640800,2
2378, ,0,634740.000000000000000,4330890.000000000000000,0.017960438504800,2
2379, ,0,634770.000000000000000,4330890.000000000000000,0.009504795074460,2
2380, ,0,634800.000000000000000,4330890.000000000000000,-0.004840633831920,2
2381, ,0,634830.000000000000000,4330890.000000000000000,-0.006189159117640,2
2382, ,0,634860.000000000000000,4330890.000000000000000,-0.018314838409400,2
2383, ,0,634890.000000000000000,4330890.000000000000000,-0.024268280714700,1
2384, ,0,634920.000000000000000,4330890.000000000000000,-0.033193957060600,1
2385, ,0,634950.000000000000000,4330890.000000000000000,-0.038620993495000,1
2386, ,0,634980.000000000000000,4330890.000000000000000,-0.041447453200800,1
2387, ,0,635010.000000000000000,4330890.000000000000000,-0.044152434915300,1
2388, ,0,635040.000000000000000,4330890.000000000000000,-0.044068269431600,1
2389, ,0,635070.000000000000000,4330890.000000000000000,-0.037044387310700,1
2390, ,0,635100.000000000000000,4330890.000000000000000,-0.039961926639100,1
2391, ,0,635130.000000000000000,4330890.000000000000000,-0.043182551860800,1
2392, ,0,635160.000000000000000,4330890.000000000000000,-0.039375774562400,1
2393, ,0,635190.000000000000000,4330890.000000000000000,-0.038039579987500,1
2394, ,0,635220.000000000000000,4330890.000000000000000,-0.036854878068000,1
2395, ,0,635250.000000000000000,4330890.000000000000000,-0.030131537467200,1
2396, ,0,635280.000000000000000,4330890.000000000000000,-0.032212380319800,1
2397, ,0,635310.000000000000000,4330890.000000000000000,-0.032147526741000,1
2398, ,0,635340.000000000000000,4330890.000000000000000,-0.034154027700400,1
2399, ,0,635370.000000000000000,4330890.000000000000000,-0.042833618819700,1
2400, ,0,635400.000000000000000,4330890.000000000000000,-0.043145529925800,1
2401, ,0,635430.000000000000000,4330890.000000000000000,-0.035013191402000,1
2402, ,0,635460.000000000000000,4330890.000000000000000,-0.033544812351500,1
2403, ,0,635490.000000000000000,4330890.000000000000000,-0.039403952658200,1
2404, ,0,635520.000000000000000,4330890.000000000000000,-0.039843335747700,1
2405, ,0,635550.000000000000000,4330890.000000000000000,-0.033548898994900,1
2406, ,0,635580.000000000000000,4330890.000000000000000,-0.027447387576100,1
2407, ,0,635610.000000000000000,4330890.000000000000000,-0.029993003234300,1
2408, ,0,635640.000000000000000,4330890.000000000000000,-0.021427579224100,1
2409, ,0,635670.000000000000000,4330890.000000000000000,-0.002123950980600,2
2410, ,0,635700.000000000000000,4330890.000000000000000,-0.006199903786180,2
2411, ,0,635730.000000000000000,4330890.000000000000000,0.000273575074971,2
2412, ,0,635760.000000000000000,4330890.000000000000000,0.010215949267100,2
2413, ,0,635790.000000000000000,4330890.000000000000000,-0.008286759257320,2
2414, ,0,635820.000000000000000,4330890.000000000000000,-0.028258871287100,1
2415, ,0,635850.000000000000000,4330890.000000000000000,-0.025387145578900,1
2416, ,0,635880.000000000000000,4330890.000000000000000,-0.026898592710500,1
2417, ,0,635910.000000000000000,4330890.000000000000000,-0.028959499672100,1
2418, ,0,635940.000000000000000,4330890.000000000000000,-0.029785478487600,1
2419, ,0,635970.000000000000000,4330890.000000000000000,-0.030966652557300,1
2420, ,0,636000.000000000000000,4330890.000000000000000,-0.032637223601300,1
2421, ,0,636030.000000000000000,4330890.000000000000000,-0.033763717860000,1
2422, ,0,636060.000000000000000,4330890.000000000000000,-0.041471466422100,1
2423, ,0,636090.000000000000000,4330890.000000000000000,-0.030871441587800,1
2424, ,0,636120.000000000000000,4330890.000000000000000,-0.017080210149300,2
2425, ,0,636150.000000000000000,4330890.000000000000000,-0.013545462861700,2
2426, ,0,636180.000000000000000,4330890.000000000000000,-0.014866197481800,2
2427, ,0,636210.000000000000000,4330890.000000000000000,-0.011335909366600,2
2428, ,0,636240.000000000000000,4330890.000000000000000,-0.013940605334900,2
2429, ,0,636270.000000000000000,4330890.000000000000000,-0.028157632798000,1
2430, ,0,636300.000000000000000,4330890.000000000000000,-0.026870761066700,1
2431, ,0,636330.000000000000000,4330890.000000000000000,-0.037156045436900,1
2432, ,0,634560.000000000000000,4330860.000000000000000,-0.032989941537400,1
2433, ,0,634590.000000000000000,4330860.000000000000000,-0.020608630031300,1
2434, ,0,634620.000000000000000,4330860.000000000000000,-0.001763005740940,2
2435, ,0,634650.000000000000000,4330860.000000000000000,-0.002682284452020,2
2436, ,0,634680.000000000000000,4330860.000000000000000,0.010259917005900,2
