OBJECTID,weimer_dis7,X,Y,srtm_weimer_clip_ProjectRast11
5508,900,634320.000000000000000,4330110.000000000000000,0.000000000000000
5509,886,634350.000000000000000,4330110.000000000000000,0.000000000000000
5510,872,634380.000000000000000,4330110.000000000000000,0.000000000000000
5511,859,634410.000000000000000,4330110.000000000000000,0.000000000000000
5512,847,634440.000000000000000,4330110.000000000000000,0.000000000000000
5513,836,634470.000000000000000,4330110.000000000000000,0.000000000000000
5514,825,634500.000000000000000,4330110.000000000000000,0.000000000000000
5515,816,634530.000000000000000,4330110.000000000000000,0.000000000000000
5516,808,634560.000000000000000,4330110.000000000000000,0.000000000000000
5517,800,634590.000000000000000,4330110.000000000000000,0.000000000000000
5518,794,634620.000000000000000,4330110.000000000000000,0.000000000000000
5519,789,634650.000000000000000,4330110.000000000000000,0.000000000000000
5520,785,634680.000000000000000,4330110.000000000000000,0.000000000000000
5521,782,634710.000000000000000,4330110.000000000000000,0.000000000000000
5522,781,634740.000000000000000,4330110.000000000000000,0.000000000000000
5523,780,634770.000000000000000,4330110.000000000000000,0.000000000000000
5524,781,634800.000000000000000,4330110.000000000000000,0.000000000000000
5525,782,634830.000000000000000,4330110.000000000000000,0.000000000000000
5526,785,634860.000000000000000,4330110.000000000000000,0.000000000000000
5527,789,634890.000000000000000,4330110.000000000000000,0.000000000000000
5528,794,634920.000000000000000,4330110.000000000000000,0.000000000000000
5529,800,634950.000000000000000,4330110.000000000000000,0.000000000000000
5530,808,634980.000000000000000,4330110.000000000000000,0.000000000000000
5531,816,635010.000000000000000,4330110.000000000000000,0.000000000000000
5532,825,635040.000000000000000,4330110.000000000000000,0.000000000000000
5533,836,635070.000000000000000,4330110.000000000000000,0.000000000000000
5534,836,635100.000000000000000,4330110.000000000000000,0.000000000000000
5535,808,635130.000000000000000,4330110.000000000000000,0.000000000000000
5536,780,635160.000000000000000,4330110.000000000000000,0.000000000000000
5537,752,635190.000000000000000,4330110.000000000000000,0.000000000000000
5538,725,635220.000000000000000,4330110.000000000000000,0.000000000000000
5539,698,635250.000000000000000,4330110.000000000000000,0.000000000000000
5540,671,635280.000000000000000,4330110.000000000000000,0.000000000000000
5541,644,635310.000000000000000,4330110.000000000000000,0.000000000000000
5542,618,635340.000000000000000,4330110.000000000000000,0.000000000000000
5543,592,635370.000000000000000,4330110.000000000000000,0.000000000000000
5544,566,635400.000000000000000,4330110.000000000000000,0.000000000000000
5545,541,635430.000000000000000,4330110.000000000000000,0.000000000000000
5546,516,635460.000000000000000,4330110.000000000000000,0.000000000000000
5547,492,635490.000000000000000,4330110.000000000000000,0.000000000000000
5548,469,635520.000000000000000,4330110.000000000000000,0.000000000000000
5549,446,635550.000000000000000,4330110.000000000000000,0.000000000000000
5550,424,635580.000000000000000,4330110.000000000000000,1155.000000000000000
5551,404,635610.000000000000000,4330110.000000000000000,1158.000000000000000
5552,384,635640.000000000000000,4330110.000000000000000,1158.000000000000000
5553,366,635670.000000000000000,4330110.000000000000000,1156.000000000000000
5554,350,635700.000000000000000,4330110.000000000000000,1151.000000000000000
5555,335,635730.000000000000000,4330110.000000000000000,1147.000000000000000
5556,323,635760.000000000000000,4330110.000000000000000,1140.000000000000000
5557,313,635790.000000000000000,4330110.000000000000000,1134.000000000000000
5558,306,635820.000000000000000,4330110.000000000000000,1131.000000000000000
5559,301,635850.000000000000000,4330110.000000000000000,1128.000000000000000
5560,300,635880.000000000000000,4330110.000000000000000,1123.000000000000000
5561,301,635910.000000000000000,4330110.000000000000000,1122.000000000000000
5562,306,635940.000000000000000,4330110.000000000000000,1120.000000000000000
5563,313,635970.000000000000000,4330110.000000000000000,1118.000000000000000
5564,323,636000.000000000000000,4330110.000000000000000,1120.000000000000000
5565,335,636030.000000000000000,4330110.000000000000000,1121.000000000000000
5566,350,636060.000000000000000,4330110.000000000000000,1123.000000000000000
5567,366,636090.000000000000000,4330110.000000000000000,1126.000000000000000
5568,384,636120.000000000000000,4330110.000000000000000,1125.000000000000000
5569,404,636150.000000000000000,4330110.000000000000000,1124.000000000000000
5570,424,636180.000000000000000,4330110.000000000000000,1124.000000000000000
5571,446,636210.000000000000000,4330110.000000000000000,1125.000000000000000
5572,469,636240.000000000000000,4330110.000000000000000,1127.000000000000000
5573,492,636270.000000000000000,4330110.000000000000000,1131.000000000000000
5574,516,636300.000000000000000,4330110.000000000000000,0.000000000000000
5575,541,636330.000000000000000,4330110.000000000000000,0.000000000000000
5576,566,636360.000000000000000,4330110.000000000000000,0.000000000000000
5577,1167,633930.000000000000000,4330080.000000000000000,0.000000000000000
5578,1146,633960.000000000000000,4330080.000000000000000,0.000000000000000
5579,1124,633990.000000000000000,4330080.000000000000000,0.000000000000000
5580,1104,634020.000000000000000,4330080.000000000000000,0.000000000000000
5581,1084,634050.000000000000000,4330080.000000000000000,0.000000000000000
5582,1064,634080.000000000000000,4330080.000000000000000,0.000000000000000
5583,1045,634110.000000000000000,4330080.000000000000000,0.000000000000000
5584,1026,634140.000000000000000,4330080.000000000000000,0.000000000000000
5585,1008,634170.000000000000000,4330080.000000000000000,0.000000000000000
5586,990,634200.000000000000000,4330080.000000000000000,0.000000000000000
5587,973,634230.000000000000000,4330080.000000000000000,0.000000000000000
5588,957,634260.000000000000000,4330080.000000000000000,0.000000000000000
5589,942,634290.000000000000000,4330080.000000000000000,0.000000000000000
5590,927,634320.000000000000000,4330080.000000000000000,0.000000000000000
5591,912,634350.000000000000000,4330080.000000000000000,0.000000000000000
5592,899,634380.000000000000000,4330080.000000000000000,0.000000000000000
5593,886,634410.000000000000000,4330080.000000000000000,0.000000000000000
5594,875,634440.000000000000000,4330080.000000000000000,0.000000000000000
5595,864,634470.000000000000000,4330080.000000000000000,0.000000000000000
5596,854,634500.000000000000000,4330080.000000000000000,0.000000000000000
5597,845,634530.000000000000000,4330080.000000000000000,0.000000000000000
5598,837,634560.000000000000000,4330080.000000000000000,0.000000000000000
5599,830,634590.000000000000000,4330080.000000000000000,0.000000000000000
5600,824,634620.000000000000000,4330080.000000000000000,0.000000000000000
5601,819,634650.000000000000000,4330080.000000000000000,0.000000000000000
5602,815,634680.000000000000000,4330080.000000000000000,0.000000000000000
5603,812,634710.000000000000000,4330080.000000000000000,0.000000000000000
5604,811,634740.000000000000000,4330080.000000000000000,0.000000000000000
5605,810,634770.000000000000000,4330080.000000000000000,0.000000000000000
5606,811,634800.000000000000000,4330080.000000000000000,0.000000000000000
5607,812,634830.000000000000000,4330080.000000000000000,0.000000000000000
5608,815,634860.000000000000000,4330080.000000000000000,0.000000000000000
5609,819,634890.000000000000000,4330080.000000000000000,0.000000000000000
5610,824,634920.000000000000000,4330080.000000000000000,0.000000000000000
5611,830,634950.000000000000000,4330080.000000000000000,0.000000000000000
5612,837,634980.000000000000000,4330080.000000000000000,0.000000000000000
5613,845,635010.000000000000000,4330080.000000000000000,0.000000000000000
5614,854,635040.000000000000000,4330080.000000000000000,0.000000000000000
5615,864,635070.000000000000000,4330080.000000000000000,0.000000000000000
5616,847,635100.000000000000000,4330080.000000000000000,0.000000000000000
5617,819,635130.000000000000000,4330080.000000000000000,0.000000000000000
5618,792,635160.000000000000000,4330080.000000000000000,0.000000000000000
5619,765,635190.000000000000000,4330080.000000000000000,0.000000000000000
5620,738,635220.000000000000000,4330080.000000000000000,0.000000000000000
5621,711,635250.000000000000000,4330080.000000000000000,0.000000000000000
5622,685,635280.000000000000000,4330080.000000000000000,0.000000000000000
5623,659,635310.000000000000000,4330080.000000000000000,0.000000000000000
5624,633,635340.000000000000000,4330080.000000000000000,0.000000000000000
5625,607,635370.000000000000000,4330080.000000000000000,0.000000000000000
5626,582,635400.000000000000000,4330080.000000000000000,0.000000000000000
5627,558,635430.000000000000000,4330080.000000000000000,0.000000000000000
5628,534,635460.000000000000000,4330080.000000000000000,0.000000000000000
5629,511,635490.000000000000000,4330080.000000000000000,0.000000000000000
5630,488,635520.000000000000000,4330080.000000000000000,0.000000000000000
5631,467,635550.000000000000000,4330080.000000000000000,0.000000000000000
5632,446,635580.000000000000000,4330080.000000000000000,0.000000000000000
5633,426,635610.000000000000000,4330080.000000000000000,1162.000000000000000
5634,408,635640.000000000000000,4330080.000000000000000,1161.000000000000000
5635,391,635670.000000000000000,4330080.000000000000000,1159.000000000000000
5636,376,635700.000000000000000,4330080.000000000000000,1156.000000000000000
5637,362,635730.000000000000000,4330080.000000000000000,1150.000000000000000
5638,351,635760.000000000000000,4330080.000000000000000,1143.000000000000000
5639,342,635790.000000000000000,4330080.000000000000000,1137.000000000000000
5640,335,635820.000000000000000,4330080.000000000000000,1134.000000000000000
5641,331,635850.000000000000000,4330080.000000000000000,1131.000000000000000
5642,330,635880.000000000000000,4330080.000000000000000,1127.000000000000000
5643,331,635910.000000000000000,4330080.000000000000000,1124.000000000000000
5644,335,635940.000000000000000,4330080.000000000000000,1123.000000000000000
5645,342,635970.000000000000000,4330080.000000000000000,1123.000000000000000
5646,351,636000.000000000000000,4330080.000000000000000,1124.000000000000000
5647,362,636030.000000000000000,4330080.000000000000000,1124.000000000000000
5648,376,636060.000000000000000,4330080.000000000000000,1126.000000000000000
5649,391,636090.000000000000000,4330080.000000000000000,1129.000000000000000
5650,408,636120.000000000000000,4330080.000000000000000,1127.000000000000000
5651,426,636150.000000000000000,4330080.000000000000000,1125.000000000000000
5652,446,636180.000000000000000,4330080.000000000000000,1127.000000000000000
5653,467,636210.000000000000000,4330080.000000000000000,1128.000000000000000
5654,488,636240.000000000000000,4330080.000000000000000,1131.000000000000000
5655,511,636270.000000000000000,4330080.000000000000000,1134.000000000000000
5656,534,636300.000000000000000,4330080.000000000000000,0.000000000000000
5657,558,636330.000000000000000,4330080.000000000000000,0.000000000000000
5658,582,636360.000000000000000,4330080.000000000000000,0.000000000000000
5659,1188,633930.000000000000000,4330050.000000000000000,0.000000000000000
5660,1167,633960.000000000000000,4330050.000000000000000,0.000000000000000
5661,1146,633990.000000000000000,4330050.000000000000000,0.000000000000000
5662,1126,634020.000000000000000,4330050.000000000000000,0.000000000000000
5663,1106,634050.000000000000000,4330050.000000000000000,0.000000000000000
5664,1087,634080.000000000000000,4330050.000000000000000,0.000000000000000
5665,1068,634110.000000000000000,4330050.000000000000000,0.000000000000000
5666,1050,634140.000000000000000,4330050.000000000000000,0.000000000000000
5667,1032,634170.000000000000000,4330050.000000000000000,0.000000000000000
5668,1015,634200.000000000000000,4330050.000000000000000,0.000000000000000
5669,999,634230.000000000000000,4330050.000000000000000,0.000000000000000
5670,983,634260.000000000000000,4330050.000000000000000,0.000000000000000
5671,967,634290.000000000000000,4330050.000000000000000,0.000000000000000
5672,953,634320.000000000000000,4330050.000000000000000,0.000000000000000
5673,939,634350.000000000000000,4330050.000000000000000,0.000000000000000
5674,926,634380.000000000000000,4330050.000000000000000,0.000000000000000
5675,914,634410.000000000000000,4330050.000000000000000,0.000000000000000
5676,902,634440.000000000000000,4330050.000000000000000,0.000000000000000
