Rowid_,WEIMER_DIS7,X,Y,WEIMER_DIS7_1
,124,634950.000000000000000,4331310.000000000000000,123.693168640136720
,153,634980.000000000000000,4331310.000000000000000,152.970581054687500
,182,635010.000000000000000,4331310.000000000000000,182.482879638671870
,212,635040.000000000000000,4331310.000000000000000,212.132034301757810
,228,635070.000000000000000,4331310.000000000000000,228.473190307617190
,212,635100.000000000000000,4331310.000000000000000,212.132034301757810
,192,635130.000000000000000,4331310.000000000000000,192.093734741210940
,175,635160.000000000000000,4331310.000000000000000,174.928558349609370
,162,635190.000000000000000,4331310.000000000000000,161.554946899414060
,150,635220.000000000000000,4331310.000000000000000,150.000000000000000
,134,635250.000000000000000,4331310.000000000000000,134.164077758789060
,124,635280.000000000000000,4331310.000000000000000,123.693168640136720
,108,635310.000000000000000,4331310.000000000000000,108.166542053222660
,85,635340.000000000000000,4331310.000000000000000,84.852813720703125
,67,635370.000000000000000,4331310.000000000000000,67.082038879394531
,42,635400.000000000000000,4331310.000000000000000,42.426406860351562
,30,635430.000000000000000,4331310.000000000000000,30.000000000000000
,0,635460.000000000000000,4331310.000000000000000,0.000000000000000
,0,635490.000000000000000,4331310.000000000000000,0.000000000000000
,30,635520.000000000000000,4331310.000000000000000,30.000000000000000
,60,635550.000000000000000,4331310.000000000000000,60.000000000000000
,85,635580.000000000000000,4331310.000000000000000,84.852813720703125
,108,635610.000000000000000,4331310.000000000000000,108.166542053222660
,127,635640.000000000000000,4331310.000000000000000,127.279220581054690
,150,635670.000000000000000,4331310.000000000000000,150.000000000000000
,175,635700.000000000000000,4331310.000000000000000,174.928558349609370
,201,635730.000000000000000,4331310.000000000000000,201.246124267578130
,228,635760.000000000000000,4331310.000000000000000,228.473190307617190
,256,635790.000000000000000,4331310.000000000000000,256.320098876953120
,283,635820.000000000000000,4331310.000000000000000,283.019439697265620
,309,635850.000000000000000,4331310.000000000000000,308.868896484375000
,335,635880.000000000000000,4331310.000000000000000,335.410186767578120
,362,635910.000000000000000,4331310.000000000000000,362.491394042968750
,390,635940.000000000000000,4331310.000000000000000,390.000000000000000
,417,635970.000000000000000,4331310.000000000000000,416.773315429687500
,443,636000.000000000000000,4331310.000000000000000,442.944702148437500
,470,636030.000000000000000,4331310.000000000000000,469.574279785156250
,497,636060.000000000000000,4331310.000000000000000,496.588348388671870
,510,636090.000000000000000,4331310.000000000000000,510.000000000000000
,525,636120.000000000000000,4331310.000000000000000,524.785644531250000
,541,636150.000000000000000,4331310.000000000000000,540.832702636718750
,558,636180.000000000000000,4331310.000000000000000,558.032287597656250
,576,636210.000000000000000,4331310.000000000000000,576.281188964843750
,595,636240.000000000000000,4331310.000000000000000,595.482971191406250
,616,636270.000000000000000,4331310.000000000000000,615.548522949218750
,636,636300.000000000000000,4331310.000000000000000,636.396118164062500
,658,636330.000000000000000,4331310.000000000000000,657.951354980468750
,679,636360.000000000000000,4331310.000000000000000,678.822509765625000
,722,633930.000000000000000,4331280.000000000000000,722.495666503906250
,700,633960.000000000000000,4331280.000000000000000,700.357055664062500
,679,633990.000000000000000,4331280.000000000000000,678.822509765625000
,658,634020.000000000000000,4331280.000000000000000,657.951354980468750
,638,634050.000000000000000,4331280.000000000000000,637.808776855468750
,618,634080.000000000000000,4331280.000000000000000,618.465820312500000
,600,634110.000000000000000,4331280.000000000000000,600.000000000000000
,582,634140.000000000000000,4331280.000000000000000,582.494628906250000
,566,634170.000000000000000,4331280.000000000000000,566.038879394531250
,551,634200.000000000000000,4331280.000000000000000,550.726806640625000
,537,634230.000000000000000,4331280.000000000000000,536.656311035156250
,524,634260.000000000000000,4331280.000000000000000,523.927490234375000
,510,634290.000000000000000,4331280.000000000000000,510.000000000000000
,480,634320.000000000000000,4331280.000000000000000,480.000000000000000
,450,634350.000000000000000,4331280.000000000000000,450.000000000000000
,420,634380.000000000000000,4331280.000000000000000,420.000000000000000
,390,634410.000000000000000,4331280.000000000000000,390.000000000000000
,360,634440.000000000000000,4331280.000000000000000,360.000000000000000
,330,634470.000000000000000,4331280.000000000000000,330.000000000000000
,300,634500.000000000000000,4331280.000000000000000,300.000000000000000
,270,634530.000000000000000,4331280.000000000000000,270.000000000000000
,240,634560.000000000000000,4331280.000000000000000,240.000000000000000
,210,634590.000000000000000,4331280.000000000000000,210.000000000000000
,180,634620.000000000000000,4331280.000000000000000,180.000000000000000
,150,634650.000000000000000,4331280.000000000000000,150.000000000000000
,120,634680.000000000000000,4331280.000000000000000,120.000000000000000
,90,634710.000000000000000,4331280.000000000000000,90.000000000000000
,60,634740.000000000000000,4331280.000000000000000,60.000000000000000
,30,634770.000000000000000,4331280.000000000000000,30.000000000000000
,0,634800.000000000000000,4331280.000000000000000,0.000000000000000
,30,634830.000000000000000,4331280.000000000000000,30.000000000000000
,60,634860.000000000000000,4331280.000000000000000,60.000000000000000
,85,634890.000000000000000,4331280.000000000000000,84.852813720703125
,108,634920.000000000000000,4331280.000000000000000,108.166542053222660
,134,634950.000000000000000,4331280.000000000000000,134.164077758789060
,162,634980.000000000000000,4331280.000000000000000,161.554946899414060
,190,635010.000000000000000,4331280.000000000000000,189.736663818359370
,218,635040.000000000000000,4331280.000000000000000,218.403289794921880
,247,635070.000000000000000,4331280.000000000000000,247.386337280273440
,234,635100.000000000000000,4331280.000000000000000,234.307495117187500
,216,635130.000000000000000,4331280.000000000000000,216.333084106445310
,201,635160.000000000000000,4331280.000000000000000,201.246124267578130
,190,635190.000000000000000,4331280.000000000000000,189.736663818359370
,175,635220.000000000000000,4331280.000000000000000,174.928558349609370
,162,635250.000000000000000,4331280.000000000000000,161.554946899414060
,150,635280.000000000000000,4331280.000000000000000,150.000000000000000
,127,635310.000000000000000,4331280.000000000000000,127.279220581054690
,108,635340.000000000000000,4331280.000000000000000,108.166542053222660
,85,635370.000000000000000,4331280.000000000000000,84.852813720703125
,67,635400.000000000000000,4331280.000000000000000,67.082038879394531
,42,635430.000000000000000,4331280.000000000000000,42.426406860351562
,30,635460.000000000000000,4331280.000000000000000,30.000000000000000
,0,635490.000000000000000,4331280.000000000000000,0.000000000000000
,30,635520.000000000000000,4331280.000000000000000,30.000000000000000
,42,635550.000000000000000,4331280.000000000000000,42.426406860351562
,67,635580.000000000000000,4331280.000000000000000,67.082038879394531
,85,635610.000000000000000,4331280.000000000000000,84.852813720703125
,108,635640.000000000000000,4331280.000000000000000,108.166542053222660
,134,635670.000000000000000,4331280.000000000000000,134.164077758789060
,162,635700.000000000000000,4331280.000000000000000,161.554946899414060
,190,635730.000000000000000,4331280.000000000000000,189.736663818359370
,216,635760.000000000000000,4331280.000000000000000,216.333084106445310
,242,635790.000000000000000,4331280.000000000000000,241.867736816406250
,268,635820.000000000000000,4331280.000000000000000,268.328155517578130
,295,635850.000000000000000,4331280.000000000000000,295.465728759765620
,323,635880.000000000000000,4331280.000000000000000,323.109893798828120
,350,635910.000000000000000,4331280.000000000000000,349.857116699218750
,376,635940.000000000000000,4331280.000000000000000,375.898925781250000
,402,635970.000000000000000,4331280.000000000000000,402.492248535156250
,430,636000.000000000000000,4331280.000000000000000,429.534637451171870
,457,636030.000000000000000,4331280.000000000000000,456.946380615234370
,470,636060.000000000000000,4331280.000000000000000,469.574279785156250
,484,636090.000000000000000,4331280.000000000000000,483.735473632812500
,499,636120.000000000000000,4331280.000000000000000,499.299499511718750
,516,636150.000000000000000,4331280.000000000000000,516.139526367187500
,534,636180.000000000000000,4331280.000000000000000,534.134826660156250
,553,636210.000000000000000,4331280.000000000000000,553.172668457031250
,573,636240.000000000000000,4331280.000000000000000,573.149169921875000
,594,636270.000000000000000,4331280.000000000000000,593.969726562500000
,616,636300.000000000000000,4331280.000000000000000,615.548522949218750
,636,636330.000000000000000,4331280.000000000000000,636.396118164062500
,658,636360.000000000000000,4331280.000000000000000,657.951354980468750
,743,633930.000000000000000,4331250.000000000000000,742.765075683593750
,721,633960.000000000000000,4331250.000000000000000,721.248901367187500
,700,633990.000000000000000,4331250.000000000000000,700.357055664062500
,680,634020.000000000000000,4331250.000000000000000,680.147033691406250
,661,634050.000000000000000,4331250.000000000000000,660.681457519531250
,642,634080.000000000000000,4331250.000000000000000,642.028015136718750
,624,634110.000000000000000,4331250.000000000000000,624.259582519531250
,607,634140.000000000000000,4331250.000000000000000,607.453674316406250
,592,634170.000000000000000,4331250.000000000000000,591.692504882812500
,577,634200.000000000000000,4331250.000000000000000,577.061523437500000
,564,634230.000000000000000,4331250.000000000000000,563.648803710937500
,540,634260.000000000000000,4331250.000000000000000,540.000000000000000
,510,634290.000000000000000,4331250.000000000000000,510.000000000000000
,480,634320.000000000000000,4331250.000000000000000,480.000000000000000
,450,634350.000000000000000,4331250.000000000000000,450.000000000000000
,420,634380.000000000000000,4331250.000000000000000,420.000000000000000
,390,634410.000000000000000,4331250.000000000000000,390.000000000000000
,360,634440.000000000000000,4331250.000000000000000,360.000000000000000
,330,634470.000000000000000,4331250.000000000000000,330.000000000000000
,300,634500.000000000000000,4331250.000000000000000,300.000000000000000
,270,634530.000000000000000,4331250.000000000000000,270.000000000000000
,240,634560.000000000000000,4331250.000000000000000,240.000000000000000
,210,634590.000000000000000,4331250.000000000000000,210.000000000000000
,180,634620.000000000000000,4331250.000000000000000,180.000000000000000
,150,634650.000000000000000,4331250.000000000000000,150.000000000000000
,120,634680.000000000000000,4331250.000000000000000,120.000000000000000
,90,634710.000000000000000,4331250.000000000000000,90.000000000000000
,60,634740.000000000000000,4331250.000000000000000,60.000000000000000
,30,634770.000000000000000,4331250.000000000000000,30.000000000000000
,0,634800.000000000000000,4331250.000000000000000,0.000000000000000
,30,634830.000000000000000,4331250.000000000000000,30.000000000000000
,60,634860.000000000000000,4331250.000000000000000,60.000000000000000
,90,634890.000000000000000,4331250.000000000000000,90.000000000000000
,120,634920.000000000000000,4331250.000000000000000,120.000000000000000
,150,634950.000000000000000,4331250.000000000000000,150.000000000000000
